"시군구명","도로구간명","구간시점명","구간종점명","수종명","수목흉고직경","가로내녹지유형명","도로변녹지유형명","기후대구분명","입지명","지역X좌표","지역Y좌표","좌표계코드","시군구별가로수번호"
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123471.327","79615.127",EPSG:5186,12075
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123507.361","79533.538",EPSG:5186,12076
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123423.721","79724.471",EPSG:5186,12077
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123419.858","79732.411",EPSG:5186,12078
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123553.925","79425.001",EPSG:5186,12079
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123417.696","79737.638",EPSG:5186,12080
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123518.36","79508.247",EPSG:5186,12081
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123448.255","79667.065",EPSG:5186,12082
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123506.599","79560.656",EPSG:5186,12083
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123493.577","79590.475",EPSG:5186,12084
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123426.814","79742.141",EPSG:5186,12085
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123526.323","79489.893",EPSG:5186,12086
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123478.771","79598.002",EPSG:5186,12087
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123451.999","79684.035",EPSG:5186,12088
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123536.75","79491.905",EPSG:5186,12089
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123560.299","79401.515",EPSG:5186,12090
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123557.872","79411.392",EPSG:5186,12091
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123555.573","79449.544",EPSG:5186,12092
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123481.444","79617.509",EPSG:5186,12093
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123450.922","79661.347",EPSG:5186,12094
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123495.446","79560.48",EPSG:5186,12095
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123442.115","79681.4",EPSG:5186,12096
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123477.037","79627.287",EPSG:5186,13278
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123547.53","79442.464",EPSG:5186,13300
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123558.179","79443.543",EPSG:5186,13301
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123561.332","79435.841",EPSG:5186,13302
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123545.403","79472.572",EPSG:5186,13303
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123518.737","79533.007",EPSG:5186,13304
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123497.448","79581.492",EPSG:5186,13305
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123461.951","79636.101",EPSG:5186,13306
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123435.014","79698.034",EPSG:5186,13307
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123438.713","79689.043",EPSG:5186,13308
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123431.515","79705.739",EPSG:5186,13309
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123483.111","79587.91",EPSG:5186,13319
제주특별자치도 제주시,고산로,고산로,고산로,기타활엽수,20,기타,기타,기타,기타,"123487.376","79578.489",EPSG:5186,13320
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"123971.792","79293.183",EPSG:5186,12006
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124052.649","79334.103",EPSG:5186,12007
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124056.61","79323.491",EPSG:5186,12008
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124060.404","79337.979",EPSG:5186,12009
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124046.046","79318.03",EPSG:5186,12010
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124094.651","79355.47",EPSG:5186,12011
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124007.137","79299.742",EPSG:5186,12012
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124104.805","79347.959",EPSG:5186,12013
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124050.039","79320.38",EPSG:5186,12014
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124068.82","79329.86",EPSG:5186,12015
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124098.809","79358.057",EPSG:5186,12016
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"123995.985","79305.435",EPSG:5186,12017
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"123925.758","79259.573",EPSG:5186,12018
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124063.518","79340.005",EPSG:5186,12019
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124091.097","79341.019",EPSG:5186,12020
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124072.719","79331.933",EPSG:5186,12021
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"123985.196","79299.53",EPSG:5186,12022
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124086.767","79338.357",EPSG:5186,12023
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124107.935","79349.888",EPSG:5186,12024
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124043.668","79329.972",EPSG:5186,12025
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"123959.779","79275.304",EPSG:5186,12026
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124042.317","79316.358",EPSG:5186,12027
제주특별자치도 제주시,고조로,한경면 고산리 2149대,한경면 조수리 1412-2잡,기타활엽수,20,기타,기타,기타,기타,"124100.779","79345.95",EPSG:5186,12028
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176507.48","106752.12",EPSG:5186,71
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176630.25","106751.4",EPSG:5186,72
제주특별자치도 제주시,김녕로,김녕로,김녕로,기타활엽수,20,기타,기타,기타,기타,"176868.28","106813.64",EPSG:5186,73
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176639.33","106750.39",EPSG:5186,12415
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,25,기타,기타,기타,기타,"176429.8","106776.3",EPSG:5186,12416
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176439.6642","106760.7417",EPSG:5186,12417
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176537.86","106748.55",EPSG:5186,12418
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,25,기타,기타,기타,기타,"176446.97","106770.72",EPSG:5186,12419
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176401.5","106777.23",EPSG:5186,12420
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,25,기타,기타,기타,기타,"176420.56","106779.9",EPSG:5186,12421
제주특별자치도 제주시,김녕로,김녕로,김녕로,기타활엽수,20,기타,기타,기타,기타,"176726.1","106771.19",EPSG:5186,12422
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,25,기타,기타,기타,기타,"176438.95","106773.09",EPSG:5186,12423
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176473.32","106755.47",EPSG:5186,12424
제주특별자치도 제주시,김녕로,김녕로,김녕로,기타활엽수,20,기타,기타,기타,기타,"176797.11","106801.91",EPSG:5186,12425
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176555.29","106746.71",EPSG:5186,12426
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176649.27","106749.63",EPSG:5186,12427
제주특별자치도 제주시,김녕로,김녕로,김녕로,기타활엽수,20,기타,기타,기타,기타,"176838.74","106816.72",EPSG:5186,12428
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176622.44","106740.55",EPSG:5186,12429
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176582.55","106755.21",EPSG:5186,12430
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176517.38","106750.89",EPSG:5186,12431
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176542.75","106758.88",EPSG:5186,12432
제주특별자치도 제주시,김녕로,김녕로,김녕로,기타활엽수,20,기타,기타,기타,기타,"176859.29","106823.61",EPSG:5186,12433
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176575.57","106755.88",EPSG:5186,12434
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176643.6","106738.53",EPSG:5186,12435
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176566.35","106756.75",EPSG:5186,12436
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176495.6","106753.64",EPSG:5186,12437
제주특별자치도 제주시,김녕로,김녕로,김녕로,기타활엽수,20,기타,기타,기타,기타,"176741.57","106765.88",EPSG:5186,12438
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176489.68","106753.8",EPSG:5186,12439
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176546.85","106747.68",EPSG:5186,12440
제주특별자치도 제주시,김녕로,김녕로,김녕로,기타활엽수,20,기타,기타,기타,기타,"176678.84","106739.29",EPSG:5186,12441
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176560.02","106757.35",EPSG:5186,12442
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176428.29","106764.03",EPSG:5186,12443
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176632.83","106739.53",EPSG:5186,12444
제주특별자치도 제주시,김녕로,김녕로,김녕로,구실잣밤나무,20,기타,기타,기타,기타,"176601.84","106753.39",EPSG:5186,12579
제주특별자치도 제주시,김녕로,김녕로,김녕로,기타활엽수,20,기타,기타,기타,기타,"176915.54","106838.56",EPSG:5186,12580
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,17,기타,기타,기타,기타,"158238.498","100777.229",EPSG:5186,543
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,16,기타,기타,기타,기타,"158197.168","100750.599",EPSG:5186,544
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,18,기타,기타,기타,기타,"158183.638","100760.549",EPSG:5186,7323
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,12,기타,기타,기타,기타,"158332.779","101195.875",EPSG:5186,7324
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,14,기타,기타,기타,기타,"158478.955","100972.559",EPSG:5186,7325
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,9,기타,기타,기타,기타,"158380.288","101192.835",EPSG:5186,7326
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,21,기타,기타,기타,기타,"158251.23","101256.645",EPSG:5186,7327
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,23,기타,기타,기타,기타,"158035.726","100665.451",EPSG:5186,7328
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,24,기타,기타,기타,기타,"158065.376","100665.531",EPSG:5186,7329
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,20,기타,기타,기타,기타,"158411.387","101083.517",EPSG:5186,7330
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,18,기타,기타,기타,기타,"158137.347","100730.55",EPSG:5186,7331
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,9,기타,기타,기타,기타,"158381.126","100868.99",EPSG:5186,7332
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,13,기타,기타,기타,기타,"157997.216","100622.002",EPSG:5186,7333
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,20,기타,기타,기타,기타,"158240.718","100796.889",EPSG:5186,7334
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,20,기타,기타,기타,기타,"158343.867","100863.16",EPSG:5186,7335
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,17,기타,기타,기타,기타,"158450.096","101052.808",EPSG:5186,7336
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,20,기타,기타,기타,기타,"157892.047","100573.073",EPSG:5186,7337
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,17,기타,기타,기타,기타,"157900.356","100578.263",EPSG:5186,7338
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,10,기타,기타,기타,기타,"158353.518","101208.465",EPSG:5186,7339
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,16,기타,기타,기타,기타,"158259.288","100790.569",EPSG:5186,7340
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,17,기타,기타,기타,기타,"158156.758","100743.609",EPSG:5186,7341
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,17,기타,기타,기타,기타,"158471.675","100945.13",EPSG:5186,7342
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,19,기타,기타,기타,기타,"158457.956","101005.559",EPSG:5186,7343
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,16,기타,기타,기타,기타,"158215.848","100762.629",EPSG:5186,7344
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,16,기타,기타,기타,기타,"158300.557","100816.77",EPSG:5186,7345
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,24,기타,기타,기타,기타,"158189.128","100745.419",EPSG:5186,7346
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,18,기타,기타,기타,기타,"158181.508","100740.639",EPSG:5186,7347
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,16,기타,기타,기타,기타,"158332.727","100837.82",EPSG:5186,7348
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,21,기타,기타,기타,기타,"158485.425","100958.72",EPSG:5186,7349
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,13,기타,기타,기타,기타,"158411.267","101130.846",EPSG:5186,7350
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,16,기타,기타,기타,기타,"157853.777","100529.615",EPSG:5186,7351
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,21,기타,기타,기타,기타,"158274.798","100818.699",EPSG:5186,7352
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,10,기타,기타,기타,기타,"157844.807","100523.795",EPSG:5186,7353
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,11,기타,기타,기타,기타,"158479.745","100931.77",EPSG:5186,7354
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,14,기타,기타,기타,기타,"158048.216","100654.951",EPSG:5186,7355
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,24,기타,기타,기타,기타,"157952.506","100611.862",EPSG:5186,7356
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,18,기타,기타,기타,기타,"158446.415","100910.71",EPSG:5186,7357
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,10,기타,기타,기타,기타,"158318.527","100847.089",EPSG:5186,7358
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,17,기타,기타,기타,기타,"158142.707","100715.33",EPSG:5186,7359
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,12,기타,기타,기타,기타,"158071.157","100688.151",EPSG:5186,7360
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,19,기타,기타,기타,기타,"158136.997","100712.12",EPSG:5186,7361
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"149909.957","97583.398",EPSG:5186,14217
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"149633.73","97286.094",EPSG:5186,14218
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,10,기타,기타,기타,기타,"150981.082","98732.627",EPSG:5186,14219
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150240.926","97969.493",EPSG:5186,14220
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"148722.987","96497.983",EPSG:5186,14221
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"149607.88","97257.934",EPSG:5186,14222
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150894.362","98658.958",EPSG:5186,14223
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150176.905","97939.795",EPSG:5186,14224
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150815.892","98593.269",EPSG:5186,14225
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"148771.347","96576.002",EPSG:5186,14226
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150403.876","98226.674",EPSG:5186,14227
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150432.056","98279.363",EPSG:5186,14228
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150372.72","98117.216",EPSG:5186,14229
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"148926.855","96693.012",EPSG:5186,14230
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150398.726","98224.274",EPSG:5186,14231
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"148779.587","96541.802",EPSG:5186,14232
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150430.606","98212.574",EPSG:5186,14233
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150051.796","97762.115",EPSG:5186,14234
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150667.224","98486.471",EPSG:5186,14235
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150313.206","98047.704",EPSG:5186,14236
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150685.094","98495.13",EPSG:5186,14237
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,15,기타,기타,기타,기타,"150970.272","98723.118",EPSG:5186,14238
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"148974.403","96682.303",EPSG:5186,14239
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150626.035","98435.831",EPSG:5186,14240
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150411.816","98249.123",EPSG:5186,14241
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"149427.151","97005.847",EPSG:5186,14242
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150029.606","97739.116",EPSG:5186,14243
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150204.745","97969.665",EPSG:5186,14244
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150465.816","98349.432",EPSG:5186,14245
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150214.006","97939.963",EPSG:5186,14246
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"151066.161","98814.436",EPSG:5186,14247
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150505.326","98358.572",EPSG:5186,14248
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"149644.61","97297.943",EPSG:5186,14249
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,10,기타,기타,기타,기타,"150993.822","98743.677",EPSG:5186,14250
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150208.475","97933.534",EPSG:5186,14251
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150902.912","98666.028",EPSG:5186,14252
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"149421.519","96892.19",EPSG:5186,14253
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150222.495","97994.115",EPSG:5186,14254
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"149932.867","97676.907",EPSG:5186,14255
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"149143.6","96772.194",EPSG:5186,14256
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150585.985","98415.261",EPSG:5186,14257
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"149928.297","97670.177",EPSG:5186,14258
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"149192.989","96778.615",EPSG:5186,14261
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150449.826","98248.333",EPSG:5186,14262
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150515.135","98407.662",EPSG:5186,14263
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"150216.515","97987.735",EPSG:5186,14264
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,12,기타,기타,기타,기타,"151085.611","98834.076",EPSG:5186,14265
제주특별자치도 제주시,노형로,노형로,노형로,왕벚나무,20,기타,기타,기타,기타,"151000.042","98749.527",EPSG:5186,16058
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),10,기타,기타,기타,기타,"150379.081","101202.67",EPSG:5186,499
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),12,기타,기타,기타,기타,"150382.841","101194.67",EPSG:5186,500
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),11,기타,기타,기타,기타,"150312.402","101489.668",EPSG:5186,576
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),11,기타,기타,기타,기타,"150300.812","101490.308",EPSG:5186,577
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),12,기타,기타,기타,기타,"150289.822","101367.719",EPSG:5186,578
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),10,기타,기타,기타,기타,"150194.173","101383.109",EPSG:5186,579
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),12,기타,기타,기타,기타,"150250.673","101383.049",EPSG:5186,580
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),13,기타,기타,기타,기타,"150217.823","101382.999",EPSG:5186,581
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),11,기타,기타,기타,기타,"150210.163","101382.969",EPSG:5186,582
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),10,기타,기타,기타,기타,"150274.812","101371.489",EPSG:5186,583
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),11,기타,기타,기타,기타,"150185.633","101382.939",EPSG:5186,584
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),10,기타,기타,기타,기타,"150266.192","101371.519",EPSG:5186,585
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),10,기타,기타,기타,기타,"150283.052","101370.129",EPSG:5186,586
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),12,기타,기타,기타,기타,"150226.203","101383.079",EPSG:5186,587
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),12,기타,기타,기타,기타,"150250.213","101371.519",EPSG:5186,588
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),13,기타,기타,기타,기타,"150233.063","101383.269",EPSG:5186,589
제주특별자치도 제주시,도공로,도공로,도공로,곰솔(해송),10,기타,기타,기타,기타,"150239.313","101382.949",EPSG:5186,590
